Time,max(coordsX_Meniscus),min(coordsX_Meniscus)
5.8e-08,9.45775e-08,9.36003e-08
5.81e-08,9.45075e-08,9.35335e-08
5.82e-08,9.44371e-08,9.34656e-08
5.83e-08,9.43667e-08,9.33962e-08
5.84e-08,9.42971e-08,9.33249e-08
5.85e-08,9.42278e-08,9.32516e-08
5.86e-08,9.41584e-08,9.31791e-08
5.87e-08,9.40887e-08,9.31124e-08
5.88e-08,9.40184e-08,9.30444e-08
5.89e-08,9.39486e-08,9.29748e-08
5.9e-08,9.38795e-08,9.29033e-08
5.91e-08,9.38105e-08,9.28296e-08
5.92e-08,9.37414e-08,9.276e-08
5.93e-08,9.36719e-08,9.26933e-08
5.94e-08,9.36019e-08,9.26252e-08
5.95e-08,9.35327e-08,9.25555e-08
5.96e-08,9.3464e-08,9.24839e-08
5.97e-08,9.33954e-08,9.24099e-08
5.98e-08,9.33265e-08,9.2343e-08
5.99e-08,9.32572e-08,9.22763e-08
6e-08,9.31876e-08,9.22082e-08
6.01e-08,9.31189e-08,9.21384e-08
