time (s),Udown (m/s),eKinTot (j),eDissTot (J),divDevRhoTot(N),# Time,pressureForceX,pressureForceY,pressureForceZ,viscousForceX,viscousForceY,viscousForceZ,capillaryForceX,capillaryForceY,capillaryForceZ,Time,max(coordsX_Meniscus),min(coordsX_Meniscus)
1.0470000365e-07,-1e+300,6.2306676238e-24,1.74231805641e-25,(1.96885976938e-11 -5.18762091616e-28 5.61181882615e-15),1.0470000365e-07,0.0,0.0,-5.37992668614e-07,2.06701829169e-11,-8.170715758450001e-28,0.0,1.8392328795e-11,3.9607552889e-25,1.85890642938e-11,1.047e-07,6.74816e-08,6.62956e-08
1.0480000365e-07,-1e+300,6.2274466537700005e-24,1.74139597559e-25,(1.96862257284e-11 -5.36243025495e-28 6.07681121709e-15),1.0480000365e-07,0.0,0.0,-5.38452381281e-07,2.06660855346e-11,-8.21645686231e-28,0.0,1.83923875368e-11,3.9230837320499998e-25,1.85906730151e-11,1.048e-07,6.74313e-08,6.62462e-08
1.0490000365e-07,-1e+300,6.22407072819e-24,1.74044011506e-25,(1.968410522e-11 -5.35385026344e-28 6.81616698616e-15),1.0490000365e-07,0.0,0.0,-5.38922945818e-07,2.06632176111e-11,-8.24308174748e-28,0.0,1.83924469698e-11,3.88104833062e-25,1.85923300873e-11,1.049e-07,6.73808e-08,6.61959e-08
1.0500000365e-07,-1e+300,6.2215395476500006e-24,1.7397725634399998e-25,(1.96866345124e-11 -5.15914842569e-28 7.01603499861e-15),1.0500000365e-07,0.0,0.0,-5.39225768232e-07,2.0665716187e-11,-8.204058598380001e-28,0.0,1.83924805268e-11,3.83516204414e-25,1.85937262791e-11,1.05e-07,6.73301e-08,6.61447e-08
1.0510000365e-07,-1e+300,6.2189911613700005e-24,1.7390488674e-25,(1.96883014744e-11 -5.21672529119e-28 7.03850447533e-15),1.0510000365e-07,0.0,0.0,-5.3952863197e-07,2.06671570325e-11,-8.16299726519e-28,0.0,1.83924951269e-11,3.78591019109e-25,1.85949752024e-11,1.051e-07,6.7279e-08,6.60924e-08
1.0520000365e-07,-1e+300,6.21635663848e-24,1.73827001509e-25,(1.96892059504e-11 -5.15928345009e-28 6.60964007557e-15),1.0520000365e-07,0.0,0.0,-5.39867416059e-07,2.06674207285e-11,-8.07876598306e-28,0.0,1.83925188878e-11,3.73385455794e-25,1.85962446165e-11,1.052e-07,6.72275e-08,6.60388e-08
1.05300003651e-07,-1e+300,6.21351278422e-24,1.7374156648599998e-25,(1.96891921319e-11 -5.32359879652e-28 6.36990916695e-15),1.05300003651e-07,0.0,0.0,-5.40147015198e-07,2.06669297496e-11,-8.02504690052e-28,0.0,1.83925573945e-11,3.67958267752e-25,1.85975963495e-11,1.053e-07,6.71765e-08,6.59863e-08
1.05400003651e-07,-1e+300,6.2104148158700005e-24,1.73648652295e-25,(1.96883823816e-11 -5.38452617112e-28 6.18753839076e-15),1.05400003651e-07,0.0,0.0,-5.40435390203e-07,2.06653841721e-11,-7.976023914930001e-28,0.0,1.83926064687e-11,3.62373882215e-25,1.85990479493e-11,1.054e-07,6.71265e-08,6.59385e-08
1.05500003651e-07,-1e+300,6.2070309275100005e-24,1.73547599264e-25,(1.9686720802e-11 -5.069093226e-28 6.30102568098e-15),1.05500003651e-07,0.0,0.0,-5.40733059687e-07,2.06628380059e-11,-7.959913523560001e-28,0.0,1.83926614871e-11,3.56702025656e-25,1.86005810516e-11,1.055e-07,6.70765e-08,6.589e-08
1.05600003651e-07,-1e+300,6.20375329366e-24,1.73453317758e-25,(1.96838088638e-11 -5.27201639589e-28 6.81956683612e-15),1.05600003651e-07,0.0,0.0,-5.40925713663e-07,2.06594061328e-11,-7.92419057895e-28,0.0,1.83927194754e-11,3.51015124223e-25,1.86021876557e-11,1.056e-07,6.70264e-08,6.58407e-08
1.05700003651e-07,-1e+300,6.20052484748e-24,1.73361450984e-25,(1.96824649064e-11 -5.36516734811e-28 7.45243883732e-15),1.05700003651e-07,0.0,0.0,-5.41728233126e-07,2.0657038892e-11,-7.89576263744e-28,0.0,1.83927779338e-11,3.45388963883e-25,1.86038297439e-11,1.057e-07,6.69761e-08,6.57905e-08
1.05800003651e-07,-1e+300,6.19800293244e-24,1.7329686418399998e-25,(1.96846901153e-11 -5.06536612038e-28 7.70438464975e-15),1.05800003651e-07,0.0,0.0,-5.41438435903e-07,2.06595417079e-11,-7.8429216874e-28,0.0,1.8392807771e-11,3.39899389624e-25,1.8605195751e-11,1.058e-07,6.69255e-08,6.57393e-08
1.05900003651e-07,-1e+300,6.19550102329e-24,1.7322528851899998e-25,(1.96864103986e-11 -5.29616916325e-28 7.72186089042e-15),1.05900003651e-07,0.0,0.0,-5.41899821797e-07,2.06607370843e-11,-7.77552389776e-28,0.0,1.83928223541e-11,3.34625557119e-25,1.86064393201e-11,1.059e-07,6.68746e-08,6.56871e-08
1.06000003651e-07,-1e+300,6.19290377786e-24,1.73148582506e-25,(1.96873985878e-11 -5.24607275381e-28 7.28162133384e-15),1.06000003651e-07,0.0,0.0,-5.42374508466e-07,2.06605900185e-11,-7.72656949626e-28,0.0,1.83928460783e-11,3.29649931968e-25,1.86077078241e-11,1.06e-07,6.68232e-08,6.56336e-08
1.06100003651e-07,-1e+300,6.19007874622e-24,1.73063692398e-25,(1.96873065841e-11 -5.13826707559e-28 7.05137724746e-15),1.06100003651e-07,0.0,0.0,-5.4263664948e-07,2.06601709761e-11,-7.64702604619e-28,0.0,1.83928852947e-11,3.25053638407e-25,1.86090635174e-11,1.061e-07,6.67726e-08,6.55819e-08
1.06200003651e-07,-1e+300,6.18702107457e-24,1.72971949029e-25,(1.96864962401e-11 -5.35579097514e-28 6.88274946398e-15),1.06200003651e-07,0.0,0.0,-5.42964852787e-07,2.06585111031e-11,-7.55315495275e-28,0.0,1.83929340896e-11,3.20915588072e-25,1.86105172226e-11,1.062e-07,6.67228e-08,6.55342e-08
1.06300003651e-07,-1e+300,6.18367185167e-24,1.72872154374e-25,(1.96848005825e-11 -5.03202169382e-28 7.0129653498e-15),1.06300003651e-07,0.0,0.0,-5.43154684684e-07,2.06559445667e-11,-7.45520286848e-28,0.0,1.83929884677e-11,3.17311745939e-25,1.86120455153e-11,1.063e-07,6.6673e-08,6.54858e-08
1.06400003651e-07,-1e+300,6.1804128242200005e-24,1.72778302425e-25,(1.96815784918e-11 -5.18913206105e-28 7.55634414287e-15),1.06400003651e-07,0.0,0.0,-5.42980330645e-07,2.0653086284e-11,-7.42787202711e-28,0.0,1.8393045545e-11,3.14314169939e-25,1.86136443447e-11,1.064e-07,6.6623e-08,6.54367e-08
1.06500003651e-07,-1e+300,6.17717832233e-24,1.7268854629799998e-25,(1.96802767243e-11 -5.21677718998e-28 8.24234926533e-15),1.06500003651e-07,0.0,0.0,-5.43452615141e-07,2.06511778054e-11,-7.431315994450001e-28,0.0,1.83931029983e-11,3.11988075811e-25,1.86152715685e-11,1.065e-07,6.65729e-08,6.53866e-08
1.06600003651e-07,-1e+300,6.17473624765e-24,1.7262347291699999e-25,(1.96827289954e-11 -5.42148597415e-28 8.39977094224e-15),1.06600003651e-07,0.0,0.0,-5.43808327973e-07,2.06533874414e-11,-7.38156268096e-28,0.0,1.83931304935e-11,3.10387611474e-25,1.86166165499e-11,1.066e-07,6.65225e-08,6.53355e-08
1.06700003651e-07,-1e+300,6.17225765141e-24,1.7255281258299998e-25,(1.96843572919e-11 -5.21340796467e-28 8.39073323394e-15),1.06700003651e-07,0.0,0.0,-5.44169113857e-07,2.065456116e-11,-7.303719914920001e-28,0.0,1.839314474e-11,3.09563176761e-25,1.86178527727e-11,1.067e-07,6.64717e-08,6.52834e-08
1.06800003651e-07,-1e+300,6.1696340116500005e-24,1.72475250208e-25,(1.9685029925e-11 -5.28418394578e-28 7.96924027448e-15),1.06800003651e-07,0.0,0.0,-5.44407914428e-07,2.06551440763e-11,-7.236085442e-28,0.0,1.83931681038e-11,3.09553509532e-25,1.86191162404e-11,1.068e-07,6.64205e-08,6.523e-08
1.06900003651e-07,-1e+300,6.1668768199200005e-24,1.72392436063e-25,(1.96850982724e-11 -5.30242403099e-28 7.75141258003e-15),1.06900003651e-07,0.0,0.0,-5.44817144079e-07,2.06542023419e-11,-7.161347386720001e-28,0.0,1.83932074979e-11,3.1038370749e-25,1.86204707721e-11,1.069e-07,6.63701e-08,6.51789e-08
1.07000003651e-07,-1e+300,6.16384728796e-24,1.72301471857e-25,(1.9684219982e-11 -5.13146432655e-28 7.5961590657e-15),1.07000003651e-07,0.0,0.0,-5.45117062696e-07,2.06526460897e-11,-7.10993451384e-28,0.0,1.83932557383e-11,3.12065953258e-25,1.86219193735e-11,1.07e-07,6.63206e-08,6.51314e-08
1.07100003651e-07,-1e+300,6.1605403124e-24,1.7220291508399998e-25,(1.96825374602e-11 -5.01190450208e-28 7.71641750338e-15),1.07100003651e-07,0.0,0.0,-5.45326970549e-07,2.06500117702e-11,-7.052367101780001e-28,0.0,1.83933093726e-11,3.14598779253e-25,1.8623440214e-11,1.071e-07,6.62709e-08,6.50831e-08
1.07200003651e-07,-1e+300,6.15730959354e-24,1.72109867648e-25,(1.96794136232e-11 -5.20151842156e-28 8.25681688387e-15),1.07200003651e-07,0.0,0.0,-5.45234294597e-07,2.06468288451e-11,-7.02210801012e-28,0.0,1.83933656165e-11,3.17969662881e-25,1.86250310545e-11,1.072e-07,6.62212e-08,6.50341e-08
1.07300003651e-07,-1e+300,6.15411349494e-24,1.7202165745099998e-25,(1.96782620602e-11 -5.05292575415e-28 8.92205868174e-15),1.07300003651e-07,0.0,0.0,-5.45713819365e-07,2.06450706645e-11,-6.94393398263e-28,0.0,1.8393422133e-11,3.22152518623e-25,1.86266467444e-11,1.073e-07,6.61712e-08,6.49842e-08
1.07400003651e-07,-1e+300,6.15169774967e-24,1.7195757436299998e-25,(1.96806294071e-11 -5.00877237152e-28 9.07671759868e-15),1.07400003651e-07,0.0,0.0,-5.45950526995e-07,2.06472828391e-11,-6.72024534516e-28,0.0,1.83934486165e-11,3.2710364763e-25,1.86279797063e-11,1.074e-07,6.6121e-08,6.49332e-08
1.07500003651e-07,-1e+300,6.14925690956e-24,1.71887553162e-25,(1.96822709314e-11 -5.05125679544e-28 9.07259239792e-15),1.07500003651e-07,0.0,0.0,-5.46420798027e-07,2.06484010514e-11,-6.509183584100001e-28,0.0,1.83934622758e-11,3.3277878961e-25,1.86292088676e-11,1.075e-07,6.60704e-08,6.48812e-08
1.07600003651e-07,-1e+300,6.14668377686e-24,1.71811627639e-25,(1.96830494587e-11 -4.82400751702e-28 8.6613278803e-15),1.07600003651e-07,0.0,0.0,-5.4675738998e-07,2.06486359043e-11,-6.295787555920001e-28,0.0,1.83934851022e-11,3.39121184268e-25,1.86304660057e-11,1.076e-07,6.60193e-08,6.4828e-08
1.07700003651e-07,-1e+300,6.14395350693e-24,1.71729636126e-25,(1.96830791387e-11 -4.79620333615e-28 8.45007233566e-15),1.07700003651e-07,0.0,0.0,-5.47143844187e-07,2.06477617878e-11,-6.08406469834e-28,0.0,1.83935240154e-11,3.46060929406e-25,1.86318138388e-11,1.077e-07,6.59692e-08,6.47774e-08
1.07800003651e-07,-1e+300,6.14096166944e-24,1.71639867979e-25,(1.96822441624e-11 -4.41048452298e-28 8.30731241077e-15),1.07800003651e-07,0.0,0.0,-5.47470221325e-07,2.06460860077e-11,-5.87672015911e-28,0.0,1.83935714537e-11,3.5352106395e-25,1.86332534178e-11,1.078e-07,6.59198e-08,6.473e-08
1.07900003651e-07,-1e+300,6.13768288304e-24,1.71541760313e-25,(1.96804715971e-11 -4.46967256281e-28 8.39913303627e-15),1.07900003651e-07,0.0,0.0,-5.47704670405e-07,2.06437702032e-11,-5.6731464945e-28,0.0,1.8393624181e-11,3.61416168227e-25,1.86347634415e-11,1.079e-07,6.58703e-08,6.46819e-08
1.08000003651e-07,-1e+300,6.13443847908e-24,1.7144791851499998e-25,(1.96773301663e-11 -3.98346839874e-28 8.92111163276e-15),1.08000003651e-07,0.0,0.0,-5.47677018971e-07,2.06406474652e-11,-5.4319682542100005e-28,0.0,1.83936795344e-11,3.69657226627e-25,1.86363442705e-11,1.08e-07,6.58208e-08,6.4633e-08
1.08100003651e-07,-1e+300,6.13126509505e-24,1.71362702341e-25,(1.96759345207e-11 -3.9944865834e-28 9.6647041288e-15),1.08100003651e-07,0.0,0.0,-5.47453703093e-07,2.0639111731e-11,-5.232300157980001e-28,0.0,1.83937351629e-11,3.7815082762699998e-25,1.86379520588e-11,1.081e-07,6.5771e-08,6.45832e-08
1.08200003651e-07,-1e+300,6.12888190694e-24,1.7129743222e-25,(1.96784830067e-11 -3.77332149152e-28 9.76293399797e-15),1.08200003651e-07,0.0,0.0,-5.48243686668e-07,2.0641225151e-11,-5.0547022520000005e-28,0.0,1.83937619328e-11,3.86799081361e-25,1.86392802612e-11,1.082e-07,6.57209e-08,6.45325e-08
1.08300003651e-07,-1e+300,6.1264571605000006e-24,1.71228239856e-25,(1.96799872236e-11 -3.45025195828e-28 9.77935787395e-15),1.08300003651e-07,0.0,0.0,-5.48525231456e-07,2.06425187054e-11,-4.897991481830001e-28,0.0,1.83937746722e-11,3.95504958482e-25,1.86404999241e-11,1.083e-07,6.56705e-08,6.44807e-08
1.08400003652e-07,-1e+300,6.1239285748300005e-24,1.7115374468e-25,(1.9680840251e-11 -3.58586924225e-28 9.37302361254e-15),1.08400003652e-07,0.0,0.0,-5.48955550895e-07,2.06426217018e-11,-4.75211356429e-28,0.0,1.8393796565e-11,4.0416864417699998e-25,1.8641746284e-11,1.084e-07,6.56197e-08,6.44276e-08
1.08500003652e-07,-1e+300,6.12121686614e-24,1.7107230922299998e-25,(1.96807008819e-11 -3.134641741e-28 9.16561918877e-15),1.08500003652e-07,0.0,0.0,-5.49122672539e-07,2.06422183282e-11,-4.62623294318e-28,0.0,1.83938345023e-11,4.12692339779e-25,1.8643079341e-11,1.085e-07,6.55697e-08,6.43772e-08
1.08600003652e-07,-1e+300,6.1182651137200005e-24,1.70983610832e-25,(1.96798097269e-11 -3.11710283738e-28 9.03319638149e-15),1.08600003652e-07,0.0,0.0,-5.49392534018e-07,2.06407181085e-11,-4.44062203666e-28,0.0,1.83938809139e-11,4.20975936417e-25,1.86445032137e-11,1.086e-07,6.55205e-08,6.433e-08
1.08700003652e-07,-1e+300,6.11503586934e-24,1.7088681352e-25,(1.9678118238e-11 -2.75480172039e-28 9.08434334554e-15),1.08700003652e-07,0.0,0.0,-5.49741583026e-07,2.06382520555e-11,-4.23643087227e-28,0.0,1.83939326941e-11,4.28921254654e-25,1.86460017814e-11,1.087e-07,6.54712e-08,6.42821e-08
1.08800003652e-07,-1e+300,6.11187571164e-24,1.7079508424399998e-25,(1.96754387796e-11 -2.47926565316e-28 9.55745928301e-15),1.08800003652e-07,0.0,0.0,-5.50106097152e-07,2.06347127995e-11,-3.99751715296e-28,0.0,1.83939872357e-11,4.36432827663e-25,1.86475717529e-11,1.088e-07,6.54218e-08,6.42334e-08
1.08900003652e-07,-1e+300,6.10873794487e-24,1.70707050873e-25,(1.96741725697e-11 -2.23832413875e-28 1.01177885346e-14),1.08900003652e-07,0.0,0.0,-5.50711304802e-07,2.06325416704e-11,-3.8546463618899994e-28,0.0,1.83940420853e-11,4.43420355797e-25,1.86491748227e-11,1.089e-07,6.53722e-08,6.41838e-08
1.09000003652e-07,-1e+300,6.1062932358500005e-24,1.70644621541e-25,(1.96763030873e-11 -2.41694720664e-28 1.04254403476e-14),1.09000003652e-07,0.0,0.0,-5.50442433151e-07,2.06350761702e-11,-3.82245748087e-28,0.0,1.83940704873e-11,4.4980340514e-25,1.86505084746e-11,1.09e-07,6.53223e-08,6.41332e-08
1.09100003652e-07,-1e+300,6.10390572528e-24,1.7057650780499998e-25,(1.96778529108e-11 -2.12860188779e-28 1.04747060322e-14),1.09100003652e-07,0.0,0.0,-5.50743682814e-07,2.06363612903e-11,-3.7585781747699995e-28,0.0,1.83940821707e-11,4.55502277616e-25,1.86517216307e-11,1.091e-07,6.52721e-08,6.40816e-08
1.09200003652e-07,-1e+300,6.10140985524e-24,1.70503144988e-25,(1.96787124146e-11 -2.05820546322e-28 1.00643005508e-14),1.09200003652e-07,0.0,0.0,-5.51150169452e-07,2.06365670325e-11,-3.74704309892e-28,0.0,1.83941027928e-11,4.60443458659e-25,1.86529592463e-11,1.092e-07,6.52215e-08,6.40288e-08
1.09300003652e-07,-1e+300,6.09876438775e-24,1.70423738975e-25,(1.9678672799e-11 -1.9635294483e-28 9.85801201874e-15),1.09300003652e-07,0.0,0.0,-5.51386137541e-07,2.06360623939e-11,-3.71008005461e-28,0.0,1.83941395113e-11,4.64566136886e-25,1.86542804239e-11,1.093e-07,6.51716e-08,6.39784e-08
1.09400003652e-07,-1e+300,6.0958736576e-24,1.70336905408e-25,(1.96778747184e-11 -1.9009852249e-28 9.73262827513e-15),1.09400003652e-07,0.0,0.0,-5.51676832771e-07,2.06345424916e-11,-3.69239597662e-28,0.0,1.83941847502e-11,4.6781990122699995e-25,1.86556913374e-11,1.094e-07,6.51226e-08,6.39314e-08
1.09500003652e-07,-1e+300,6.09269161629e-24,1.70241769305e-25,(1.96761422556e-11 -1.5596530967e-28 9.75576173995e-15),1.09500003652e-07,0.0,0.0,-5.51800163951e-07,2.0632389734e-11,-3.68644583134e-28,0.0,1.83942354212e-11,4.70164800349e-25,1.8657176326e-11,1.095e-07,6.50735e-08,6.38836e-08
1.09600003652e-07,-1e+300,6.08953270338e-24,1.70150148293e-25,(1.96735331093e-11 -1.38992760485e-28 1.02082015828e-14),1.09600003652e-07,0.0,0.0,-5.51956182556e-07,2.06289857104e-11,-3.68958865826e-28,0.0,1.83942889854e-11,4.71569158161e-25,1.86587326981e-11,1.096e-07,6.50243e-08,6.38351e-08
1.09700003652e-07,-1e+300,6.08633764021e-24,1.7006303127399999e-25,(1.96714103331e-11 -1.49343222973e-28 1.09379050125e-14),1.09700003652e-07,0.0,0.0,-5.51795235657e-07,2.06266833119e-11,-3.75132331801e-28,0.0,1.83943430471e-11,4.720113153469998e-25,1.86603326233e-11,1.097e-07,6.49749e-08,6.37858e-08
1.09800003652e-07,-1e+300,6.08394296703e-24,1.69998424331e-25,(1.96740379651e-11 -1.55133799549e-28 1.1083434853e-14),1.09800003652e-07,0.0,0.0,-5.52633244552e-07,2.06290070512e-11,-3.86967617924e-28,0.0,1.83943748786e-11,4.71477848631e-25,1.86616823431e-11,1.098e-07,6.49252e-08,6.37355e-08
1.09900003652e-07,-1e+300,6.08159353165e-24,1.6993162982499998e-25,(1.96755544353e-11 -1.74898639822e-28 1.11437492656e-14),1.09900003652e-07,0.0,0.0,-5.5287287119e-07,2.06305029285e-11,-3.9506975602300005e-28,0.0,1.83943849279e-11,4.69961728085e-25,1.86628912338e-11,1.099e-07,6.48752e-08,6.36841e-08
1.10000003652e-07,-1e+300,6.07912785386e-24,1.69859397336e-25,(1.96763905475e-11 -1.61725882284e-28 1.07749644682e-14),1.10000003652e-07,0.0,0.0,-5.53175855545e-07,2.06308428498e-11,-4.05292896546e-28,0.0,1.8394403986e-11,4.67466130698e-25,1.86641214266e-11,1.1e-07,6.48248e-08,6.36315e-08
1.10100003652e-07,-1e+300,6.07650309616e-24,1.6978071287899998e-25,(1.96763179217e-11 -1.89890932895e-28 1.0573464379e-14),1.10100003652e-07,0.0,0.0,-5.53347091125e-07,2.06306693886e-11,-4.17777304833e-28,0.0,1.83944391134e-11,4.6399957857e-25,1.86654332067e-11,1.101e-07,6.4775e-08,6.35809e-08
1.10200003652e-07,-1e+300,6.07366985202e-24,1.69695512688e-25,(1.9675528992e-11 -1.90887756815e-28 1.04631979762e-14),1.10200003652e-07,0.0,0.0,-5.53582344464e-07,2.06293565096e-11,-4.31523695373e-28,0.0,1.83944829935e-11,4.59573260464e-25,1.86668342884e-11,1.102e-07,6.47261e-08,6.35341e-08
1.10300003652e-07,-1e+300,6.07056833452e-24,1.69602583435e-25,(1.96739477072e-11 -1.92986958671e-28 1.04395502767e-14),1.10300003652e-07,0.0,0.0,-5.53819698445e-07,2.06271023555e-11,-4.46019840665e-28,0.0,1.83945324071e-11,4.54204204284e-25,1.86683048144e-11,1.103e-07,6.46772e-08,6.34866e-08
1.10400003652e-07,-1e+300,6.06741661873e-24,1.69510614831e-25,(1.96717338078e-11 -2.43529542315e-28 1.0802979201e-14),1.10400003652e-07,0.0,0.0,-5.54358373883e-07,2.06232630823e-11,-4.6661316027300005e-28,0.0,1.83945850018e-11,4.4791044105899985e-25,1.86698439659e-11,1.104e-07,6.46282e-08,6.34383e-08
1.10500003652e-07,-1e+300,6.06425525488e-24,1.69421422309e-25,(1.96693065651e-11 -2.05501051745e-28 1.13907232741e-14),1.10500003652e-07,0.0,0.0,-5.54604500359e-07,2.06201565894e-11,-4.834103909320001e-28,0.0,1.83946383182e-11,4.40712444292e-25,1.86714395097e-11,1.105e-07,6.4579e-08,6.33892e-08
1.10600003652e-07,-1e+300,6.06180717935e-24,1.69358718152e-25,(1.96717772071e-11 -2.60758712734e-28 1.17273908361e-14),1.10600003652e-07,0.0,0.0,-5.54854249411e-07,2.06227935256e-11,-4.88464269114e-28,0.0,1.83946749223e-11,4.32627899497e-25,1.86728153113e-11,1.106e-07,6.45295e-08,6.33392e-08
1.10700003652e-07,-1e+300,6.05949671394e-24,1.69293390714e-25,(1.96733654389e-11 -2.45325630067e-28 1.17966121677e-14),1.10700003652e-07,0.0,0.0,-5.55090322329e-07,2.06243747692e-11,-4.946969028030001e-28,0.0,1.83946831414e-11,4.23680880611e-25,1.86740177824e-11,1.107e-07,6.44797e-08,6.3288e-08
1.10800003652e-07,-1e+300,6.05706226337e-24,1.69222115665e-25,(1.96741397565e-11 -2.44092882243e-28 1.1470886624e-14),1.10800003652e-07,0.0,0.0,-5.55268050742e-07,2.06252112812e-11,-5.02661027279e-28,0.0,1.83947004312e-11,4.13905187151e-25,1.86752364141e-11,1.108e-07,6.44295e-08,6.32358e-08
1.10900003652e-07,-1e+300,6.05448189387e-24,1.69145205354e-25,(1.96742376388e-11 -2.67151289033e-28 1.12590449172e-14),1.10900003652e-07,0.0,0.0,-5.55521522757e-07,2.06248910333e-11,-5.1396942816e-28,0.0,1.83947332992e-11,4.03330287283e-25,1.86765296118e-11,1.109e-07,6.43797e-08,6.31848e-08
1.11000003652e-07,-1e+300,6.05169928202e-24,1.69061548268e-25,(1.96735200871e-11 -2.85578088822e-28 1.11503777006e-14),1.11000003652e-07,0.0,0.0,-5.55740799903e-07,2.06237378085e-11,-5.303846590170001e-28,0.0,1.83947756306e-11,3.91990427529e-25,1.86779125073e-11,1.11e-07,6.43311e-08,6.31382e-08
1.11100003652e-07,-1e+300,6.04866582947e-24,1.68970698855e-25,(1.9672101809e-11 -2.81888024798e-28 1.10750476802e-14),1.11100003652e-07,0.0,0.0,-5.56036567919e-07,2.06213953708e-11,-5.45619866192e-28,0.0,1.83948237043e-11,3.79925018729e-25,1.8679365798e-11,1.111e-07,6.42824e-08,6.3091e-08
1.11200003652e-07,-1e+300,6.04550907844e-24,1.6887797445699998e-25,(1.96700338009e-11 -2.9707836757e-28 1.13875574859e-14),1.11200003652e-07,0.0,0.0,-5.56569934696e-07,2.06177346358e-11,-5.61076486064e-28,0.0,1.83948751744e-11,3.6717741877e-25,1.86808858915e-11,1.112e-07,6.42335e-08,6.30429e-08
1.11300003652e-07,-1e+300,6.04232420457e-24,1.6878649205599998e-25,(1.966687001e-11 -2.90311458713e-28 1.19950698056e-14),1.11300003652e-07,0.0,0.0,-5.56823621203e-07,2.06137547805e-11,-5.695224545620001e-28,0.0,1.83949276821e-11,3.53794893739e-25,1.86824706806e-11,1.113e-07,6.41845e-08,6.29941e-08
1.11400003652e-07,-1e+300,6.0398437101800005e-24,1.68724303712e-25,(1.96695065754e-11 -2.98841800171e-28 1.23577205586e-14),1.11400003652e-07,0.0,0.0,-5.57111910496e-07,2.06164257268e-11,-5.69113183254e-28,0.0,1.83949705084e-11,3.39826393395e-25,1.86838868577e-11,1.114e-07,6.41353e-08,6.29443e-08
1.11500003653e-07,-1e+300,6.03757788936e-24,1.6866081256e-25,(1.96712475851e-11 -2.95422514681e-28 1.2431291643e-14),1.11500003653e-07,0.0,0.0,-5.5740823687e-07,2.06179913679e-11,-5.693233282970001e-28,0.0,1.83949768147e-11,3.25328034658e-25,1.86850823854e-11,1.115e-07,6.40857e-08,6.28935e-08
1.11600003653e-07,-1e+300,6.0352257352800005e-24,1.6859228941899998e-25,(1.96723135259e-11 -2.99195399852e-28 1.21561300752e-14),1.11600003653e-07,0.0,0.0,-5.57753787394e-07,2.06184473607e-11,-5.71231320418e-28,0.0,1.83949921779e-11,3.10372119929e-25,1.86862868532e-11,1.116e-07,6.40357e-08,6.28415e-08
1.11700003653e-07,-1e+300,6.03268969085e-24,1.6851714623799998e-25,(1.96725129517e-11 -3.23947773185e-28 1.1920094767e-14),1.11700003653e-07,0.0,0.0,-5.57948031538e-07,2.06183883861e-11,-5.71753390197e-28,0.0,1.83950222398e-11,2.9503341516e-25,1.86875566977e-11,1.117e-07,6.39859e-08,6.279e-08
1.11800003653e-07,-1e+300,6.02999072551e-24,1.6843591102299998e-25,(1.96720170281e-11 -3.15780855128e-28 1.17964635029e-14),1.11800003653e-07,0.0,0.0,-5.58314620208e-07,2.06170964486e-11,-5.7166919664e-28,0.0,1.83950628197e-11,2.7939259246e-25,1.86889148907e-11,1.118e-07,6.39374e-08,6.27437e-08
1.11900003653e-07,-1e+300,6.0270165358700005e-24,1.68346650476e-25,(1.96706047424e-11 -3.35515348114e-28 1.17127753113e-14),1.11900003653e-07,0.0,0.0,-5.58538577486e-07,2.06152734978e-11,-5.692220826120001e-28,0.0,1.83951094401e-11,2.63536527251e-25,1.86903475579e-11,1.119e-07,6.38889e-08,6.26967e-08
1.12000003653e-07,-1e+300,6.02383554479e-24,1.68252258264e-25,(1.96684180575e-11 -3.20490019964e-28 1.19604859721e-14),1.12000003653e-07,0.0,0.0,-5.5877595699e-07,2.06123331092e-11,-5.6584260328900005e-28,0.0,1.83951596531e-11,2.47557246105e-25,1.86918493563e-11,1.12e-07,6.38402e-08,6.26489e-08
