Time,max(coordsX_Meniscus),min(coordsX_Meniscus)
5.45e-08,3.03406e-07,3.01362e-07
5.46e-08,3.03308e-07,3.01261e-07
5.47e-08,3.0321e-07,3.01161e-07
5.48e-08,3.03111e-07,3.01066e-07
5.49e-08,3.03014e-07,3.00969e-07
5.5e-08,3.02916e-07,3.00868e-07
5.51e-08,3.02818e-07,3.00768e-07
5.52e-08,3.0272e-07,3.00674e-07
5.53e-08,3.02623e-07,3.00577e-07
5.54e-08,3.02526e-07,3.00477e-07
5.55e-08,3.02428e-07,3.00377e-07
5.56e-08,3.0233e-07,3.00283e-07
5.57e-08,3.02233e-07,3.00187e-07
5.58e-08,3.02136e-07,3.00087e-07
5.59e-08,3.02039e-07,2.99986e-07
5.6e-08,3.01941e-07,2.99893e-07
5.61e-08,3.01844e-07,2.99797e-07
5.62e-08,3.01748e-07,2.99699e-07
5.63e-08,3.01651e-07,2.99597e-07
5.64e-08,3.01554e-07,2.99504e-07
5.65e-08,3.01457e-07,2.99409e-07
5.66e-08,3.01361e-07,2.99311e-07
5.67e-08,3.01265e-07,2.9921e-07
5.68e-08,3.01168e-07,2.99117e-07
5.69e-08,3.01071e-07,2.99022e-07
5.7e-08,3.00975e-07,2.98925e-07
5.71e-08,3.0088e-07,2.98825e-07
5.72e-08,3.00783e-07,2.9873e-07
5.73e-08,3.00686e-07,2.98636e-07
5.74e-08,3.00591e-07,2.9854e-07
5.75e-08,3.00495e-07,2.98441e-07
5.76e-08,3.00399e-07,2.98345e-07
5.77e-08,3.00303e-07,2.98252e-07
5.78e-08,3.00208e-07,2.98156e-07
5.79e-08,3.00113e-07,2.98057e-07
5.8e-08,3.00017e-07,2.97961e-07
5.81e-08,2.99921e-07,2.97868e-07
5.82e-08,2.99826e-07,2.97773e-07
5.83e-08,2.99731e-07,2.97675e-07
5.84e-08,2.99635e-07,2.97577e-07
5.85e-08,2.9954e-07,2.97486e-07
5.86e-08,2.99445e-07,2.97391e-07
5.87e-08,2.9935e-07,2.97295e-07
5.88e-08,2.99255e-07,2.97195e-07
5.89e-08,2.9916e-07,2.97104e-07
5.9e-08,2.99065e-07,2.97011e-07
5.91e-08,2.98971e-07,2.96915e-07
5.92e-08,2.98876e-07,2.96816e-07
5.93e-08,2.98781e-07,2.96723e-07
5.94e-08,2.98686e-07,2.96631e-07
5.95e-08,2.98592e-07,2.96536e-07
5.96e-08,2.98498e-07,2.96438e-07
5.97e-08,2.98404e-07,2.96344e-07
5.98e-08,2.98309e-07,2.96252e-07
5.99e-08,2.98215e-07,2.96158e-07
6e-08,2.98122e-07,2.96061e-07
